"Catalogo de sismos - Servicio Sismologico Nacional (SSN) | UNAM - Mexico."
"Informacion sujeta a cambios. Archivo generado el 2020-02-14 a las 14:17:43 (tiempo del centro de Mexico)."
"Sismicidad del 2017-01-01 al 2018-01-01, todas las magnitudes, todas las profundidades, en todo el pais."
"Total: 26645 eventos."
Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,"Referencia de localizacion","Fecha UTC","Hora UTC","Estatus"
2017-10-19,23:10:01,3.7,16.4505,-93.9018,127.4,"24 km al NORTE de ARRIAGA , CHIS",2017-10-20,04:10:01,revisado
2017-10-19,23:11:20,3.7,25.4667,-104.729,10.0,"84 km al NORESTE de SGO PAPASQUIARO, DGO",2017-10-20,04:11:20,revisado
2017-10-19,23:18:25,3.9,18.7862,-106.326,5.0,"192 km al SUROESTE de CIHUATLAN, JAL",2017-10-20,04:18:25,revisado
2017-10-19,23:26:41,3.9,16.4037,-95.1172,53.1,"11 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-20,04:26:41,revisado
2017-10-19,23:37:40,4.1,16.723,-95.042,43.2,"16 km al SUR de MATIAS ROMERO, OAX",2017-10-20,04:37:40,revisado
2017-10-19,23:46:14,3.7,15.5228,-94.8745,16.1,"81 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,04:46:14,revisado
2017-10-20,00:10:30,3.9,16.2623,-95.2363,57.9,"7 km al SUR de TEHUANTEPEC, OAX",2017-10-20,05:10:30,revisado
2017-10-20,00:13:00,4.0,15.065,-94.441,13.4,"135 km al SUROESTE de TONALA, CHIS",2017-10-20,05:13:00,revisado
2017-10-20,00:26:08,3.7,17.1305,-101.494,17.1,"51 km al SUROESTE de PETATLAN, GRO",2017-10-20,05:26:08,revisado
2017-10-20,00:27:38,3.8,16.4312,-95.1415,52.5,"13 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-20,05:27:38,revisado
2017-10-20,00:32:32,3.9,15.236,-94.5547,17.9,"125 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,05:32:32,revisado
2017-10-20,00:41:18,3.9,16.4415,-95.0705,53.5,"6 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-20,05:41:18,revisado
2017-10-20,00:50:30,3.8,16.4457,-95.1,58.4,"9 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-20,05:50:30,revisado
2017-10-20,00:54:14,4.0,16.486,-95.125,50.9,"9 km al SUROESTE de CD IXTEPEC, OAX",2017-10-20,05:54:14,revisado
2017-10-20,01:05:26,3.9,15.4583,-94.6797,18.8,"97 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,06:05:26,revisado
2017-10-20,01:11:32,2.8,31.118,-115.55,11.8,"60 km al NORESTE de VICENTE GUERRERO, BC",2017-10-20,06:11:32,revisado
2017-10-20,01:11:54,3.9,15.0185,-94.24,11.6,"129 km al SUROESTE de TONALA, CHIS",2017-10-20,06:11:54,revisado
2017-10-20,01:18:49,3.7,16.68,-98.5763,23.7,"18 km al OESTE de OMETEPEC, GRO",2017-10-20,06:18:49,revisado
2017-10-20,01:22:44,3.9,16.6565,-94.9955,36.5,"15 km al NORESTE de CD IXTEPEC, OAX",2017-10-20,06:22:44,revisado
2017-10-20,01:24:44,3.6,15.0607,-92.673,101.2,"24 km al SUROESTE de HUIXTLA, CHIS",2017-10-20,06:24:44,revisado
2017-10-20,01:39:18,3.5,16.5262,-98.5407,16.1,"23 km al SUROESTE de OMETEPEC, GRO",2017-10-20,06:39:18,revisado
2017-10-20,01:40:49,3.9,14.8918,-94.3995,16.2,"149 km al SUROESTE de TONALA, CHIS",2017-10-20,06:40:49,revisado
2017-10-20,01:58:49,4.1,15.4007,-94.7165,15.0,"101 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,06:58:49,revisado
2017-10-20,02:01:02,3.8,16.3602,-94.1182,108.6,"27 km al NOROESTE de ARRIAGA , CHIS",2017-10-20,07:01:02,revisado
2017-10-20,02:04:13,3.9,15.3317,-94.6532,19.4,"111 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,07:04:13,revisado
2017-10-20,02:04:44,3.6,17.9227,-100.226,58.6,"44 km al SUR de ARCELIA, GRO",2017-10-20,07:04:44,revisado
2017-10-20,02:07:52,3.7,19.2797,-104.495,37.4,"8 km al NORESTE de CIHUATLAN, JAL",2017-10-20,07:07:52,revisado
2017-10-20,02:09:52,3.5,16.924,-100.464,6.3,"32 km al SUR de ATOYAC DE ALVAREZ, GRO",2017-10-20,07:09:52,revisado
2017-10-20,02:12:16,3.5,19.3642,-104.474,37.8,"17 km al NORESTE de CIHUATLAN, JAL",2017-10-20,07:12:16,revisado
2017-10-20,02:18:21,4.0,17.1943,-102.488,16.0,"89 km al SUROESTE de CD LAZARO CARDENAS, MICH",2017-10-20,07:18:21,revisado
2017-10-20,02:29:17,3.8,15.8218,-92.5997,10.1,"52 km al NOROESTE de FRONTERA COMALAPA, CHIS",2017-10-20,07:29:17,revisado
2017-10-20,02:30:48,3.8,15.0867,-94.3105,13.3,"126 km al SUROESTE de TONALA, CHIS",2017-10-20,07:30:48,revisado
2017-10-20,02:32:16,3.8,15.5183,-94.0277,95.4,"69 km al SUROESTE de TONALA, CHIS",2017-10-20,07:32:16,revisado
2017-10-20,02:58:18,3.9,16.425,-95.1893,30.1,"12 km al NORESTE de S BLAS ATEMPA, OAX",2017-10-20,07:58:18,revisado
2017-10-20,03:14:28,3.9,16.5827,-95.2052,55.1,"11 km al OESTE de CD IXTEPEC, OAX",2017-10-20,08:14:28,revisado
2017-10-20,03:18:33,3.7,15.0115,-93.1895,70.1,"57 km al SUROESTE de MAPASTEPEC, CHIS",2017-10-20,08:18:33,revisado
2017-10-20,03:21:44,4.0,15.2868,-94.3953,16.1,"112 km al SUROESTE de TONALA, CHIS",2017-10-20,08:21:44,revisado
2017-10-20,03:25:35,3.8,15.0333,-93.8443,16.1,"99 km al SUROESTE de PIJIJIAPAN, CHIS",2017-10-20,08:25:35,revisado
2017-10-20,03:44:57,4.0,15.7728,-95.172,12.6,"45 km al SUR de SALINA CRUZ, OAX",2017-10-20,08:44:57,revisado
2017-10-20,04:03:13,3.7,15.1835,-94.6053,16.1,"127 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,09:03:13,revisado
2017-10-20,04:04:25,3.9,15.433,-94.8017,17.0,"93 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,09:04:25,revisado
2017-10-20,04:11:42,4.0,15.4477,-94.6367,16.6,"101 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,09:11:42,revisado
2017-10-20,05:15:50,3.9,15.0188,-92.5878,107.7,"19 km al SUROESTE de HUIXTLA, CHIS",2017-10-20,10:15:50,revisado
2017-10-20,05:29:52,3.6,16.4533,-95.1238,51.9,"11 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-20,10:29:52,revisado
2017-10-20,05:33:08,3.8,14.9748,-94.108,10.3,"124 km al SUROESTE de PIJIJIAPAN, CHIS",2017-10-20,10:33:08,revisado
2017-10-20,05:41:12,3.4,16.4935,-98.4273,3.9,"21 km al SUR de OMETEPEC, GRO",2017-10-20,10:41:12,revisado
2017-10-20,05:52:58,3.6,15.2005,-93.3098,73.7,"52 km al SUROESTE de MAPASTEPEC, CHIS",2017-10-20,10:52:58,revisado
2017-10-20,06:22:40,4.3,15.7333,-93.745,98.3,"39 km al SUR de TONALA, CHIS",2017-10-20,11:22:40,revisado
2017-10-20,06:27:41,3.9,16.4213,-95.0027,61.8,"2 km al SURESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-20,11:27:41,revisado
2017-10-20,06:32:43,4.1,15.152,-94.4242,16.1,"126 km al SUROESTE de TONALA, CHIS",2017-10-20,11:32:43,revisado
2017-10-20,06:39:20,4.0,16.4235,-95.0415,64.0,"3 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-20,11:39:20,revisado
2017-10-20,07:04:44,4.0,15.7413,-95.0098,12.5,"53 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,12:04:44,revisado
2017-10-20,07:36:08,3.9,15.1893,-94.1613,17.0,"108 km al SUROESTE de TONALA, CHIS",2017-10-20,12:36:08,revisado
2017-10-20,07:48:10,3.6,19.305,-104.433,63.0,"15 km al NORESTE de CIHUATLAN, JAL",2017-10-20,12:48:10,revisado
2017-10-20,07:54:30,4.1,16.418,-95.109,56.2,"10 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-20,12:54:30,revisado
2017-10-20,07:57:30,3.5,16.0272,-95.2672,73.8,"19 km al SUROESTE de SALINA CRUZ, OAX",2017-10-20,12:57:30,revisado
2017-10-20,08:01:06,4.5,15.202,-94.2027,17.3,"109 km al SUROESTE de TONALA, CHIS",2017-10-20,13:01:06,revisado
2017-10-20,08:28:33,4.4,15.6738,-93.6863,88.3,"46 km al SUR de TONALA, CHIS",2017-10-20,13:28:33,revisado
2017-10-20,08:48:04,3.9,16.5485,-95.172,75.3,"8 km al OESTE de CD IXTEPEC, OAX",2017-10-20,13:48:04,revisado
2017-10-20,09:08:30,4.2,15.511,-94.7183,15.9,"90 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,14:08:30,revisado
2017-10-20,09:36:44,4.0,16.4643,-95.097,71.0,"9 km al NOROESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-20,14:36:44,revisado
2017-10-20,09:52:39,4.0,15.043,-93.6297,30.0,"84 km al SUROESTE de PIJIJIAPAN, CHIS",2017-10-20,14:52:39,revisado
2017-10-20,10:00:46,4.0,17.0047,-94.3863,128.9,"71 km al ESTE de MATIAS ROMERO, OAX",2017-10-20,15:00:46,revisado
2017-10-20,10:05:41,4.2,15.4325,-94.6703,17.5,"100 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,15:05:41,revisado
2017-10-20,10:12:00,3.7,14.9855,-93.4077,16.1,"75 km al SUROESTE de MAPASTEPEC, CHIS",2017-10-20,15:12:00,revisado
2017-10-20,11:32:56,3.6,16.0998,-98.2078,4.1,"31 km al SUROESTE de PINOTEPA NACIONAL, OAX",2017-10-20,16:32:56,revisado
2017-10-20,11:38:29,3.6,15.7578,-98.3303,5.0,"71 km al SUROESTE de PINOTEPA NACIONAL, OAX",2017-10-20,16:38:29,revisado
2017-10-20,12:19:12,3.9,15.1855,-94.6955,20.0,"123 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,17:19:12,revisado
2017-10-20,12:30:43,4.0,18.5148,-101.029,62.1,"19 km al SUROESTE de HUETAMO, MICH",2017-10-20,17:30:43,revisado
2017-10-20,12:34:58,3.9,15.4147,-94.813,16.1,"94 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,17:34:58,revisado
2017-10-20,12:47:16,3.8,15.017,-94.2783,16.1,"131 km al SUROESTE de TONALA, CHIS",2017-10-20,17:47:16,revisado
2017-10-20,12:58:57,3.2,16.9603,-100.03,5.0,"8 km al SURESTE de COYUCA DE BENITEZ, GRO",2017-10-20,17:58:57,revisado
2017-10-20,13:09:37,3.6,17.1775,-101.843,16.1,"60 km al SUROESTE de ZIHUATANEJO, GRO",2017-10-20,18:09:37,revisado
2017-10-20,13:31:02,4.3,15.4727,-94.6878,20.0,"95 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,18:31:02,revisado
2017-10-20,13:35:58,3.8,15.5617,-96.2333,6.5,"25 km al SUROESTE de CRUCECITA, OAX",2017-10-20,18:35:58,revisado
2017-10-20,13:49:51,3.5,18.6455,-99.2168,2.0,"3 km al SUROESTE de ZACATEPEC, MOR",2017-10-20,18:49:51,revisado
2017-10-20,13:53:37,3.6,18.5797,-99.1493,2.0,"5 km al SURESTE de JOJUTLA, MOR",2017-10-20,18:53:37,revisado
2017-10-20,13:59:25,3.5,16.457,-94.8785,52.0,"6 km al SUROESTE de UNION HIDALGO, OAX",2017-10-20,18:59:25,revisado
2017-10-20,14:07:20,3.7,14.7772,-93.9693,15.0,"129 km al SUROESTE de PIJIJIAPAN, CHIS",2017-10-20,19:07:20,revisado
2017-10-20,14:10:00,3.6,16.4603,-95.1705,83.2,"14 km al SUROESTE de CD IXTEPEC, OAX",2017-10-20,19:10:00,revisado
2017-10-20,14:11:11,3.8,15.4315,-94.8998,30.0,"89 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,19:11:11,revisado
2017-10-20,14:16:42,3.6,16.4377,-95.3398,77.5,"17 km al NOROESTE de TEHUANTEPEC, OAX",2017-10-20,19:16:42,revisado
2017-10-20,14:25:55,3.5,16.3898,-95.1663,11.1,"9 km al NORESTE de S BLAS ATEMPA, OAX",2017-10-20,19:25:55,revisado
2017-10-20,14:42:13,3.9,14.9487,-93.2427,59.7,"66 km al SUROESTE de MAPASTEPEC, CHIS",2017-10-20,19:42:13,revisado
2017-10-20,14:51:30,3.7,15.4088,-94.8152,16.1,"95 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,19:51:30,revisado
2017-10-20,15:03:49,3.7,16.4622,-94.652,76.9,"19 km al ESTE de UNION HIDALGO, OAX",2017-10-20,20:03:49,revisado
2017-10-20,15:09:24,3.4,19.809,-104.523,50.6,"17 km al OESTE de AUTLAN DE NAVARRO, JAL",2017-10-20,20:09:24,revisado
2017-10-20,15:13:14,3.7,15.518,-93.5642,81.1,"42 km al SUROESTE de PIJIJIAPAN, CHIS",2017-10-20,20:13:14,revisado
2017-10-20,15:32:52,3.8,15.4102,-94.714,15.0,"100 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,20:32:52,revisado
2017-10-20,15:37:25,3.6,15.5477,-95.7267,49.8,"50 km al SURESTE de CRUCECITA, OAX",2017-10-20,20:37:25,revisado
2017-10-20,15:56:33,3.7,17.4533,-101.586,6.5,"21 km al SUR de ZIHUATANEJO, GRO",2017-10-20,20:56:33,revisado
2017-10-20,15:57:21,3.5,16.4492,-95.1958,76.3,"14 km al NORTE de S BLAS ATEMPA, OAX",2017-10-20,20:57:21,revisado
2017-10-20,15:58:53,3.7,16.303,-95.0138,6.3,"14 km al SUR de JUCHITAN DE ZARAGOZA, OAX",2017-10-20,20:58:53,revisado
2017-10-20,16:03:14,4.3,15.7677,-94.9807,102.4,"51 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,21:03:14,revisado
2017-10-20,16:20:26,3.7,15.583,-94.1508,20.4,"70 km al SUROESTE de TONALA, CHIS",2017-10-20,21:20:26,revisado
2017-10-20,16:34:25,3.8,15.7897,-95.1928,11.9,"43 km al SUR de SALINA CRUZ, OAX",2017-10-20,21:34:25,revisado
2017-10-20,16:36:23,3.5,16.6587,-95.992,63.8,"61 km al SURESTE de TLACOLULA, OAX",2017-10-20,21:36:23,revisado
2017-10-20,16:50:29,4.0,17.2145,-101.67,5.0,"49 km al SUR de ZIHUATANEJO, GRO",2017-10-20,21:50:29,revisado
2017-10-20,17:20:01,3.9,17.136,-101.667,5.0,"58 km al SUR de ZIHUATANEJO, GRO",2017-10-20,22:20:01,revisado
2017-10-20,17:43:15,3.8,15.9928,-95.6438,22.1,"52 km al SUROESTE de SALINA CRUZ, OAX",2017-10-20,22:43:15,revisado
2017-10-20,17:52:30,3.8,15.0555,-94.4008,16.0,"133 km al SUROESTE de TONALA, CHIS",2017-10-20,22:52:30,revisado
2017-10-20,18:08:06,3.9,14.8847,-94.1345,10.5,"133 km al SUROESTE de PIJIJIAPAN, CHIS",2017-10-20,23:08:06,revisado
2017-10-20,18:20:33,3.6,16.415,-95.0613,74.8,"5 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-20,23:20:33,revisado
2017-10-20,18:22:36,3.7,15.2532,-94.6948,16.0,"116 km al SURESTE de SALINA CRUZ, OAX",2017-10-20,23:22:36,revisado
2017-10-20,18:41:43,3.8,16.4735,-95.0963,85.1,"9 km al NOROESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-20,23:41:43,revisado
2017-10-20,19:32:46,3.3,16.8853,-99.7862,31.8,"12 km al ESTE de ACAPULCO, GRO",2017-10-21,00:32:46,revisado
2017-10-20,19:36:26,3.6,17.2573,-101.823,5.0,"52 km al SUROESTE de ZIHUATANEJO, GRO",2017-10-21,00:36:26,revisado
2017-10-20,19:50:59,3.7,15.5332,-95.0905,13.7,"73 km al SUR de SALINA CRUZ, OAX",2017-10-21,00:50:59,revisado
2017-10-20,19:52:36,3.4,16.5947,-94.5172,10.0,"36 km al NORESTE de UNION HIDALGO, OAX",2017-10-21,00:52:36,revisado
2017-10-20,19:53:07,3.5,17.9657,-99.3455,4.6,"38 km al SUR de CD DE HUITZUCO, GRO",2017-10-21,00:53:07,revisado
2017-10-20,20:02:19,3.4,16.435,-95.2015,6.1,"12 km al NORTE de S BLAS ATEMPA, OAX",2017-10-21,01:02:19,revisado
2017-10-20,20:18:39,4.0,15.4217,-94.8375,16.0,"92 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,01:18:39,revisado
2017-10-20,20:59:08,3.6,16.4515,-95.256,65.3,"14 km al NORTE de TEHUANTEPEC, OAX",2017-10-21,01:59:08,revisado
2017-10-20,21:12:26,3.5,15.2553,-94.6835,16.8,"116 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,02:12:26,revisado
2017-10-20,21:13:26,3.7,16.9907,-94.9592,116.4,"16 km al NORESTE de MATIAS ROMERO, OAX",2017-10-21,02:13:26,revisado
2017-10-20,21:26:29,4.1,14.7623,-94.1683,6.9,"145 km al SUROESTE de PIJIJIAPAN, CHIS",2017-10-21,02:26:29,revisado
2017-10-20,21:42:52,3.4,16.6377,-94.5978,70.0,"31 km al NORESTE de UNION HIDALGO, OAX",2017-10-21,02:42:52,revisado
2017-10-20,21:54:12,3.5,16.0203,-97.0418,38.3,"18 km al NORTE de PUERTO ESCONDIDO, OAX",2017-10-21,02:54:12,revisado
2017-10-20,22:07:38,3.8,15.4973,-94.4182,38.0,"96 km al SUROESTE de TONALA, CHIS",2017-10-21,03:07:38,revisado
2017-10-20,22:10:47,3.7,15.4633,-94.8297,13.8,"89 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,03:10:47,revisado
2017-10-20,22:13:11,3.7,16.4672,-95.1248,85.4,"11 km al SUR de CD IXTEPEC, OAX",2017-10-21,03:13:11,revisado
2017-10-20,22:18:46,3.5,15.5083,-94.8773,16.8,"82 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,03:18:46,revisado
2017-10-20,22:19:54,3.9,15.4797,-94.7562,17.5,"91 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,03:19:54,revisado
2017-10-20,22:24:53,3.8,15.1588,-94.1663,10.5,"112 km al SUROESTE de TONALA, CHIS",2017-10-21,03:24:53,revisado
2017-10-20,22:32:11,4.2,16.1038,-95.2675,30.0,"12 km al SUROESTE de SALINA CRUZ, OAX",2017-10-21,03:32:11,revisado
2017-10-20,22:48:56,3.7,15.8192,-95.2612,9.6,"41 km al SUR de SALINA CRUZ, OAX",2017-10-21,03:48:56,revisado
2017-10-20,22:51:19,3.5,15.9563,-95.1157,8.4,"26 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,03:51:19,revisado
2017-10-20,22:51:21,3.8,16.1947,-95.2815,54.3,"9 km al OESTE de SALINA CRUZ, OAX",2017-10-21,03:51:21,revisado
2017-10-20,23:04:00,3.6,16.4712,-95.1102,56.0,"10 km al SUR de CD IXTEPEC, OAX",2017-10-21,04:04:00,revisado
2017-10-20,23:05:21,3.3,16.0368,-97.6568,28.8,"24 km al OESTE de RIO GRANDE, OAX",2017-10-21,04:05:21,revisado
2017-10-20,23:08:35,3.9,16.261,-95.2465,15.3,"7 km al SUR de TEHUANTEPEC, OAX",2017-10-21,04:08:35,revisado
2017-10-20,23:10:31,3.9,16.174,-95.3283,54.7,"14 km al OESTE de SALINA CRUZ, OAX",2017-10-21,04:10:31,revisado
2017-10-20,23:14:15,2.6,31.192,-115.844,5.0,"53 km al NORESTE de VICENTE GUERRERO, BC",2017-10-21,04:14:15,revisado
2017-10-20,23:15:33,3.7,20.0932,-105.334,16.1,"59 km al SUR de PUERTO VALLARTA, JAL",2017-10-21,04:15:33,revisado
2017-10-21,00:11:32,3.9,14.8623,-93.2893,15.0,"77 km al SUROESTE de MAPASTEPEC, CHIS",2017-10-21,05:11:32,revisado
2017-10-21,00:18:04,3.7,15.41,-94.6597,15.2,"103 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,05:18:04,revisado
2017-10-21,00:26:46,3.7,16.4798,-95.1187,22.5,"9 km al SUR de CD IXTEPEC, OAX",2017-10-21,05:26:46,revisado
2017-10-21,00:52:39,4.0,15.019,-94.2772,16.1,"131 km al SUROESTE de TONALA, CHIS",2017-10-21,05:52:39,revisado
2017-10-21,00:59:05,3.8,15.6882,-94.6923,15.2,"77 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,05:59:05,revisado
2017-10-21,01:05:54,3.8,14.9293,-94.3877,15.0,"145 km al SUROESTE de TONALA, CHIS",2017-10-21,06:05:54,revisado
2017-10-21,01:16:36,3.9,15.5307,-94.7383,17.7,"87 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,06:16:36,revisado
2017-10-21,01:16:56,4.3,21.371,-106.326,5.0,"121 km al SUROESTE de V HIDALGO(EL NUEVO), NAY",2017-10-21,06:16:56,revisado
2017-10-21,01:46:34,3.6,16.7553,-95.3525,53.3,"34 km al NOROESTE de CD IXTEPEC, OAX",2017-10-21,06:46:34,revisado
2017-10-21,01:47:43,3.4,16.3933,-95.0888,9.1,"9 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-21,06:47:43,revisado
2017-10-21,02:07:51,3.7,15.0318,-94.4495,16.1,"138 km al SUROESTE de TONALA, CHIS",2017-10-21,07:07:51,revisado
2017-10-21,02:28:34,3.7,16.4873,-94.6577,22.7,"18 km al ESTE de UNION HIDALGO, OAX",2017-10-21,07:28:34,revisado
2017-10-21,02:34:26,3.9,15.211,-94.5562,16.1,"127 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,07:34:26,revisado
2017-10-21,02:47:38,3.7,16.6655,-94.9107,41.5,"23 km al NOROESTE de UNION HIDALGO, OAX",2017-10-21,07:47:38,revisado
2017-10-21,02:50:17,3.9,17.3332,-101.946,4.2,"54 km al SUROESTE de ZIHUATANEJO, GRO",2017-10-21,07:50:17,revisado
2017-10-21,03:17:44,3.4,16.4318,-95.1467,49.6,"14 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-21,08:17:44,revisado
2017-10-21,03:29:03,3.6,16.6263,-95.2407,58.3,"17 km al NOROESTE de CD IXTEPEC, OAX",2017-10-21,08:29:03,revisado
2017-10-21,03:44:03,3.6,16.4063,-95.0925,95.0,"8 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-21,08:44:03,revisado
2017-10-21,03:59:40,3.8,15.8372,-95.2543,63.2,"39 km al SUR de SALINA CRUZ, OAX",2017-10-21,08:59:40,revisado
2017-10-21,04:11:46,3.4,16.3028,-93.7237,81.6,"20 km al NORESTE de ARRIAGA , CHIS",2017-10-21,09:11:46,revisado
2017-10-21,04:35:28,3.7,16.0027,-95.0725,16.9,"24 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,09:35:28,revisado
2017-10-21,04:40:54,3.8,15.1977,-94.6217,16.9,"125 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,09:40:54,revisado
2017-10-21,04:48:23,3.9,16.737,-95.4262,66.1,"40 km al NOROESTE de CD IXTEPEC, OAX",2017-10-21,09:48:23,revisado
2017-10-21,04:52:56,4.1,16.8307,-94.8473,114.1,"21 km al ESTE de MATIAS ROMERO, OAX",2017-10-21,09:52:56,revisado
2017-10-21,04:56:53,4.0,16.3713,-95.8105,44.9,"61 km al OESTE de TEHUANTEPEC, OAX",2017-10-21,09:56:53,revisado
2017-10-21,05:05:57,2.9,16.8532,-97.6877,5.0,"46 km al SUR de H TLAXIACO, OAX",2017-10-21,10:05:57,revisado
2017-10-21,05:13:49,3.8,16.4632,-95.0307,73.9,"4 km al NOROESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-21,10:13:49,revisado
2017-10-21,05:26:47,3.8,16.4125,-95.1422,75.3,"13 km al NORESTE de S BLAS ATEMPA, OAX",2017-10-21,10:26:47,revisado
2017-10-21,05:36:59,3.8,16.4235,-95.1943,70.4,"11 km al NORESTE de S BLAS ATEMPA, OAX",2017-10-21,10:36:59,revisado
2017-10-21,05:38:51,3.8,16.4268,-95.1378,60.1,"13 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-21,10:38:51,revisado
2017-10-21,05:45:19,3.6,15.4227,-94.6343,16.6,"103 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,10:45:19,revisado
2017-10-21,06:11:57,2.6,30.99,-115.062,5.0,"22 km al OESTE de SAN FELIPE, BC",2017-10-21,11:11:57,revisado
2017-10-21,06:15:03,3.4,16.6803,-98.6867,24.8,"30 km al OESTE de OMETEPEC, GRO",2017-10-21,11:15:03,revisado
2017-10-21,06:16:15,4.0,16.1197,-95.2368,58.0,"8 km al SUROESTE de SALINA CRUZ, OAX",2017-10-21,11:16:15,revisado
2017-10-21,06:24:27,3.8,16.4043,-95.129,73.1,"12 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-21,11:24:27,revisado
2017-10-21,06:53:09,3.8,16.1133,-95.2205,66.2,"8 km al SUROESTE de SALINA CRUZ, OAX",2017-10-21,11:53:09,revisado
2017-10-21,07:03:23,3.5,16.9433,-100.167,10.9,"11 km al SUROESTE de COYUCA DE BENITEZ, GRO",2017-10-21,12:03:23,revisado
2017-10-21,07:03:25,4.0,15.4295,-94.7467,17.5,"96 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,12:03:25,revisado
2017-10-21,07:19:34,3.6,16.2798,-98.0145,1.6,"8 km al SURESTE de PINOTEPA NACIONAL, OAX",2017-10-21,12:19:34,revisado
2017-10-21,07:33:30,3.9,15.3743,-94.1933,16.1,"92 km al SUROESTE de TONALA, CHIS",2017-10-21,12:33:30,revisado
2017-10-21,07:50:18,4.1,15.1533,-94.4462,34.9,"127 km al SUROESTE de TONALA, CHIS",2017-10-21,12:50:18,revisado
2017-10-21,08:11:32,3.6,15.2193,-94.6633,16.2,"121 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,13:11:32,revisado
2017-10-21,08:12:41,3.4,17.017,-95.586,12.9,"60 km al NOROESTE de MATIAS ROMERO, OAX",2017-10-21,13:12:41,revisado
2017-10-21,08:22:13,3.9,16.4732,-95.0658,94.9,"7 km al NOROESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-21,13:22:13,revisado
2017-10-21,08:42:35,3.4,14.8463,-93.3405,36.7,"82 km al SUROESTE de MAPASTEPEC, CHIS",2017-10-21,13:42:35,revisado
2017-10-21,08:56:22,3.7,16.1257,-95.2145,68.1,"7 km al SUROESTE de SALINA CRUZ, OAX",2017-10-21,13:56:22,revisado
2017-10-21,09:03:29,3.7,16.1055,-95.1357,10.2,"11 km al SURESTE de SALINA CRUZ, OAX",2017-10-21,14:03:29,revisado
2017-10-21,09:05:06,3.8,16.4897,-95.1648,50.0,"11 km al SUROESTE de CD IXTEPEC, OAX",2017-10-21,14:05:06,revisado
2017-10-21,09:58:05,3.8,16.4072,-95.0807,87.7,"7 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2017-10-21,14:58:05,revisado
2017-10-21,10:00:34,2.5,19.1995,-104.07,4.8,"27 km al OESTE de COQUIMATLAN, COL",2017-10-21,15:00:34,revisado
2017-10-21,10:02:18,3.3,19.7455,-104.274,32.6,"9 km al SUROESTE de EL GRULLO, JAL",2017-10-21,15:02:18,revisado
